frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
746,348,2286.087625101499 1224.1677813246852 2828.7385306956803 1697.1615448290602,2489.3201497395835 1538.51708984375 2639.3934733072915 1593.302978515625,0,0,0
747,348,2285.5070013190043 1226.4634421007709 2830.814065394984 1701.063163996778,2489.5521647135415 1541.2220458984375 2639.3460286458335 1595.9544677734375,0,0,0
748,348,2284.9263775365093 1228.7591028768568 2832.8896000942873 1704.9647831644959,2489.7841796875 1543.927001953125 2639.298583984375 1598.60595703125,0.9249944090843201,GJ06EPD,0.33856583373658994
749,348,2287.439125671216 1231.3413869075105 2836.7461007578804 1708.882865836246,2491.28515625 1551.7086181640625 2639.572509765625 1603.77392578125,0.9132300615310669,OJ06EPD,0.3058592162204902
750,348,2287.909605803561 1236.3272183164795 2839.7541186880453 1714.1340608804612,2492.870361328125 1555.4190063476562 2641.4566650390625 1607.0725708007812,0,0,0
751,348,2288.3800859359058 1241.3130497254483 2842.7621366182098 1719.3852559246761,2494.45556640625 1559.12939453125 2643.3408203125 1610.3712158203125,0.9142687916755676,GJ06EPD,0.1773611840099865
752,348,2291.010931906588 1246.3312427369665 2845.385775287314 1724.7247081522373,2494.8603515625 1562.6326904296875 2642.703369140625 1614.69287109375,0.9199545383453369,GJ06EPO,0.2753903852397043
753,348,2290.1072815466596 1250.4873459813052 2846.6102055887486 1730.317625892858,2490.068359375 1568.6077880859375 2642.298583984375 1622.1610107421875,0.9161127209663391,GJ06EPC,0.3163308727282221
754,348,2288.6191828481924 1253.0224846562496 2844.008194235329 1734.1652685115014,2492.42138671875 1572.4918823242188 2646.771728515625 1625.7935180664062,0,0,0
755,348,2287.1310841497257 1255.5576233311938 2841.406182881909 1738.0129111301446,2494.7744140625 1576.3759765625 2651.244873046875 1629.426025390625,0.9304800629615784,GJ06EPD,0.18257217867035153
756,348,2288.3300646715443 1258.916190066429 2840.7145361605117 1742.79600282921,2495.813232421875 1582.446533203125 2651.078369140625 1638.8896484375,0.9111199975013733,GJ06EPD,0.4492014469491715
757,348,2290.5941724099894 1259.0563421436786 2842.279733000859 1745.203800257529,2498.3388671875 1585.73681640625 2649.964599609375 1638.621337890625,0.9122697710990906,GJ06EPD,0.6769797798023061
758,348,2292.7948548007107 1263.1177976509452 2844.1251178766056 1749.9641432473252,2500.912841796875 1590.5352783203125 2652.6275634765625 1643.099365234375,0,0,0
759,348,2294.995537191432 1267.1792531582118 2845.9705027523523 1754.7244862371213,2503.48681640625 1595.333740234375 2655.29052734375 1647.577392578125,0.9311240911483765,GJ06EPD,0.6526585543592789
760,348,2294.8984868051057 1271.2406114362634 2846.8360928494403 1759.3977097224129,2502.697265625 1597.6175537109375 2657.42333984375 1651.3773193359375,0.9360749125480652,OJ06EPD,0.3929625701874236
761,348,2297.044772184582 1273.0743868213888 2853.531251325512 1761.7479850895472,2500.216552734375 1603.9273681640625 2658.1064453125 1659.042236328125,0.9321108460426331,GJ06EPD,0.7312849919773375
762,348,2295.0495298000915 1277.0376451182112 2857.224197939907 1767.1181646891039,2502.04296875 1608.2716471354167 2659.468505859375 1663.5728352864583,0,0,0
763,348,2293.0542874156004 1281.0009034150337 2860.917144554302 1772.4883442886605,2503.869384765625 1612.6159261067708 2660.83056640625 1668.1034342447917,0,0,0
764,348,2291.0590450311097 1284.9641617118561 2864.6100911686967 1777.8585238882172,2505.69580078125 1616.960205078125 2662.192626953125 1672.634033203125,0.9029604196548462,GJ06EPD,0.32663876139230086
765,348,2288.711463351532 1292.0158324210702 2867.321521056925 1785.8034450221262,2504.29443359375 1619.4847412109375 2660.9501953125 1674.9891357421875,0.8328676223754883,GJ06EPD,0.4786503346888616
766,348,2286.0436423027318 1296.1186263781337 2868.630336693242 1790.3107862296852,2510.97314453125 1624.9288330078125 2662.139892578125 1676.4580078125,0.8713898062705994,GJ06EPD,0.7877039863795763
767,348,2284.320757687299 1300.2856730447345 2870.1846493855546 1794.641120193179,2505.4404296875 1628.468017578125 2664.167724609375 1685.3984375,0.9205648899078369,GJ06EPD,0.5925199271091094
768,348,2283.5345351014357 1303.4762695095565 2871.525869388482 1798.8983952340684,2505.45751953125 1632.111328125 2661.8206787109375 1688.406982421875,0,0,0
769,348,2282.7483125155723 1306.6668659743784 2872.8670893914095 1803.1556702749579,2505.474609375 1635.754638671875 2659.4736328125 1691.41552734375,0.9361414313316345,GJ06EPC,0.15915462488595786
770,348,2282.4289014355086 1309.9837027598546 2875.3952958402165 1809.0743604576646,2506.249755859375 1642.122314453125 2664.32421875 1696.88330078125,0.9182847142219543,GJ06EPD,0.2017309161582678
771,348,2281.942110921039 1314.5305830076884 2877.051498321428 1815.6266533803703,2508.040283203125 1649.4232177734375 2666.54443359375 1704.1064453125,0.8880162239074707,GJ06EPD,0.19351489664067345
772,348,2281.171079425834 1317.7936610330771 2875.839472106128 1820.703740871444,2509.9085693359375 1653.1431274414062 2668.2696533203125 1707.65185546875,0,0,0
773,348,2280.4000479306287 1321.056739058466 2874.6274458908283 1825.7808283625177,2511.77685546875 1656.863037109375 2669.994873046875 1711.197265625,0.9132782816886902,GJ06EPD,0.2545070488512206
774,348,2282.1212779435964 1324.003383957271 2877.501086114854 1832.055798662948,2514.66748046875 1664.210693359375 2668.8515625 1718.260009765625,0.920599639415741,GJ06EPD,0.3827638352354459
775,348,2282.9154539173014 1324.5583011301924 2879.2369083276717 1835.8902153834051,2511.02685546875 1664.85595703125 2672.059326171875 1720.3388671875,0.9181685447692871,GJ06EPD,0.5235236630647627
776,348,2282.3304729915485 1330.0841213462186 2881.495137515452 1842.3090220572617,2512.303466796875 1672.5787353515625 2674.75341796875 1727.1492919921875,0.9057806134223938,OJ06EPD,0.23619554853373356
777,348,2282.653648436377 1335.3021297262858 2882.7807877507157 1847.76376735109,2510.498291015625 1677.5049438476562 2675.2237548828125 1732.3342895507812,0,0,0
778,348,2282.9768238812057 1340.520138106353 2884.066437985979 1853.2185126449185,2508.693115234375 1682.43115234375 2675.694091796875 1737.519287109375,0.9121081233024597,GJ06EPD,0.6452342434537742
779,348,2284.106500643412 1345.7166436238629 2884.5404503470018 1858.7547622561863,2512.586181640625 1686.93603515625 2677.16748046875 1743.345947265625,0.9257652759552002,GJ06EPD,0.548308900698505
780,348,2286.7423894194485 1352.783086981004 2888.717379401725 1865.3725720084326,2512.86669921875 1696.0352783203125 2678.422607421875 1749.093505859375,0.9031208157539368,GJ06EPD,0.26121017768236376
781,348,2285.0262003143807 1355.9249105760553 2888.457447551463 1870.0258694916558,2511.274658203125 1697.1427001953125 2681.8291015625 1753.5640869140625,0.9201176762580872,GJ06EPD,0.44006602569320646
782,348,2284.5582943109525 1362.0698419743424 2890.3907587125127 1877.7681139516687,2513.30615234375 1704.090576171875 2682.35302734375 1759.8387451171875,0.9208569526672363,GJ06EPD,0.666684932836416
783,348,2285.245375346069 1368.6186422659857 2894.3869070286605 1885.4719520031786,2517.157958984375 1711.8818359375 2682.00146484375 1767.863525390625,0.9148069620132446,GJ06EPD,0.1773479194437484
784,348,2285.739161631871 1372.1461615634391 2897.97386722589 1889.8449757783208,2516.46875 1714.517578125 2677.359375 1769.6539306640625,0.9123945832252502,GJ06EPD,0.764219274397367
785,348,2286.6285573039086 1374.7664176574187 2903.8589201782397 1894.3214782195143,2517.110595703125 1721.5960693359375 2682.288818359375 1780.60009765625,0.2935441732406616,LJ06EPD,0.18929660937495807
786,348,2286.260186019159 1378.9485630451745 2906.469877166396 1899.8274008721376,2518.66796875 1726.2997436523438 2684.4161376953125 1784.5040283203125,0,0,0
787,348,2285.8918147344098 1383.1307084329303 2909.080834154553 1905.3333235247608,2520.225341796875 1731.00341796875 2686.54345703125 1788.407958984375,0.9169201254844666,GJ06EPD,0.8127273659318442
788,348,2284.587161772365 1389.1409768064582 2907.2910821827268 1912.439599072363,2520.7122802734375 1738.5858154296875 2686.238525390625 1793.6420288085938,0,0,0
789,348,2283.2825088103205 1395.151245179986 2905.5013302109005 1919.5458746199654,2521.19921875 1746.168212890625 2685.93359375 1798.8760986328125,0.9146682024002075,GJ06EPD,0.6394162583247468
790,348,2283.132977144263 1398.8653434340063 2904.1396377650904 1924.9490358199755,2523.453125 1746.595703125 2687.35009765625 1802.145751953125,0.9200032353401184,GJ06EPD,0.6039878748581383
791,348,2284.6116097002364 1403.5880672760027 2907.2995297924385 1931.5159148528314,2522.815673828125 1754.530029296875 2686.53271484375 1809.4705810546875,0.9020700454711914,GJ06EPD,0.23121559348858717
792,348,2284.572629605681 1407.419835350416 2908.884545506203 1937.1662209521744,2522.764404296875 1759.6438598632812 2689.49267578125 1815.4501342773438,0,0,0
793,348,2284.533649511125 1411.2516034248292 2910.4695612199666 1942.8165270515174,2522.713134765625 1764.7576904296875 2692.45263671875 1821.4296875,0.9286510348320007,GJ06EPD,0.514392803030206
794,348,2285.1683226340538 1415.315863125742 2914.0373242726337 1949.468615628377,2523.18798828125 1771.1162719726562 2692.868408203125 1829.5738525390625,0,0,0
795,348,2285.802995756982 1419.380122826655 2917.6050873253002 1956.1207042052363,2523.662841796875 1777.474853515625 2693.2841796875 1837.718017578125,0.9277944564819336,GJ06EPO,0.1307146307305631
796,348,2285.2825798845624 1423.6006298140078 2919.7166315401173 1961.6483198949772,2524.0390625 1780.44921875 2691.448974609375 1839.808837890625,0.9338198304176331,GJ06EPD,0.4825437687453289
797,348,2284.108092926267 1429.5120858856521 2920.7901339909577 1970.0433786265644,2525.61181640625 1786.59716796875 2695.2607421875 1844.697509765625,0.9322363138198853,GJ06EPD,0.5372253236427074
798,348,2285.8119008554163 1436.2172785746573 2924.117902945875 1978.1942538910978,2532.074462890625 1793.968017578125 2700.955810546875 1851.875244140625,0.9277300834655762,GJ06EPD,0.7831379152419277
799,348,2286.7504853619516 1440.588178539255 2925.9469188038997 1984.0357229966164,2528.28125 1798.62744140625 2701.0791015625 1857.097412109375,0.9166801571846008,GJ06EPD,0.5418017343671563
800,348,2287.52703286406 1444.2248466609078 2928.4711845649217 1989.070496316003,2531.55810546875 1808.1181640625 2700.579833984375 1864.953125,0.9289388060569763,OJ06EPD,0.2699601575616726
801,348,2286.044020069122 1451.6775265969545 2929.867933325959 1995.9559514571451,2534.25390625 1814.4298095703125 2700.173095703125 1869.617919921875,0.9335227012634277,GJ06EPD,0.3597337743657881
802,348,2286.5285974578546 1455.764341456327 2932.618799239938 1999.793658678003,2532.51171875 1818.7459716796875 2703.87353515625 1878.1695556640625,0.9142416715621948,CJ06EPD,0.5556737939638778
803,348,2284.623086723556 1461.282929980191 2933.5848872636 2005.584103311489,2531.026123046875 1823.02490234375 2707.698974609375 1884.4471435546875,0.9206603765487671,GJ06EPD,0.6341504948097112
804,348,2283.660657446032 1466.0069120645044 2935.0538135040515 2012.1004138223002,2533.080322265625 1828.4013671875 2707.2137451171875 1888.4862670898438,0,0,0
805,348,2282.6982281685077 1470.7308941488175 2936.5227397445033 2018.6167243331117,2535.134521484375 1833.77783203125 2706.728515625 1892.525390625,0.9231894612312317,GJ06EPD,0.16521656243412805
806,348,2282.0683147015798 1475.6240521424074 2936.261848539828 2026.0918791810113,2532.736083984375 1842.692138671875 2705.990966796875 1901.43994140625,0.9269368648529053,GJ06EPD,0.3077756061421476
807,348,2282.464614022168 1481.6324413590398 2937.1044969667587 2033.9826583204524,2534.3076171875 1851.478271484375 2706.64892578125 1910.144287109375,0.924881100654602,GJ06EPD,0.37996415566869046
808,348,2282.7617357147365 1485.6582106814565 2937.8733012653456 2039.8148513384888,2534.95263671875 1854.259765625 2709.150146484375 1911.9041748046875,0.9276947975158691,GJ06EPD,0.5829744090236315
809,348,2283.3198002153767 1490.697478023801 2939.4585021173825 2046.2117551246347,2534.45361328125 1860.688232421875 2711.193359375 1920.271484375,0.9438918828964233,GJ06EPD,0.4761735123827073
810,348,2284.3019401334873 1494.3737168131656 2942.387118930575 2051.2417602191886,2531.46630859375 1866.022216796875 2710.964111328125 1930.6929931640625,0.9330641627311707,OJ06EPD,0.1654933863538462
811,348,2283.791157478948 1498.9069606676712 2943.251325841224 2056.0533605331448,2532.702392578125 1872.614501953125 2710.85986328125 1935.036376953125,0.9330476522445679,GJ06EPD,0.7705286797497947
812,348,2283.9052402782754 1505.4075125421573 2945.1818501883145 2065.0129845888277,2534.73681640625 1878.5379638671875 2709.607421875 1940.71337890625,0.9372202754020691,GJ06EPD,0.6038838722141796
813,348,2283.3949763247733 1511.2267548367925 2947.345246834317 2073.1197029636146,2537.061767578125 1888.882080078125 2718.0205078125 1947.8001708984375,0.9355477094650269,GJ06EPD,0.750900497656067
814,348,2282.9007676878464 1516.8577810045706 2947.592172326357 2080.4687244190445,2536.0789794921875 1895.3624267578125 2718.154296875 1954.7931518554688,0,0,0
815,348,2282.4065590509194 1522.4888071723487 2947.8390978183966 2087.8177458744744,2535.09619140625 1901.8427734375 2718.2880859375 1961.7861328125,0.8156590461730957,GJ06EPD,0.6988603806680982
816,348,2284.583107227137 1530.3591722238089 2951.339091787979 2096.257856775858,2535.16748046875 1907.1917724609375 2719.779541015625 1968.769775390625,0.9169539213180542,GJ06EPD,0.3946596847098367
817,348,2285.171568359937 1536.5293954832846 2953.7152327032672 2102.2420661594324,2535.8857421875 1911.7650146484375 2720.496337890625 1974.385986328125,0.9225077033042908,GJ06EPD,0.443995227601168
818,348,2285.059928028024 1543.903203413854 2954.9409238436547 2110.481946062829,2537.8291015625 1918.595703125 2727.385009765625 1983.888671875,0.9237063527107239,GJ06EPD,0.20518438233249942
819,348,2285.0278897409967 1549.5179250201295 2958.3912580568317 2117.6457875504,2538.386474609375 1926.3666178385417 2726.8402506510415 1989.9553629557292,0,0,0
820,348,2284.99585145397 1555.132646626405 2961.841592270009 2124.809629037971,2538.94384765625 1934.1375325520833 2726.2954915364585 1996.0220540364583,0,0,0
821,348,2284.9638131669426 1560.7473682326804 2965.291926483186 2131.973470525542,2539.501220703125 1941.908447265625 2725.750732421875 2002.0887451171875,0.8966605067253113,GJ06EPD,0.7718060066742739
822,348,2285.0312103086926 1567.23325256443 2967.2690549620947 2140.835911605621,2540.733154296875 1949.062744140625 2731.18408203125 2011.18359375,0.9104132652282715,GJ06EPD,0.6932877040781681
823,348,2285.9483335235655 1570.7472194432407 2969.600717606949 2145.9546655079553,2538.845703125 1951.2373046875 2731.777587890625 2014.725341796875,0.9259873032569885,GJ06EPD,0.4112399081565335
824,348,2286.093798827017 1576.367840990092 2971.2104643514294 2150.8936989195545,2543.13671875 1960.2862548828125 2731.429931640625 2023.0579833984375,0,0,0
825,348,2286.239264130468 1581.9884625369432 2972.8202110959096 2155.8327323311532,2547.427734375 1969.335205078125 2731.082275390625 2031.390625,0.9159672856330872,GJ06EPD,0.2610145518634481
826,348,2285.8726365366465 1585.8044150548733 2974.5664140294994 2157.71895197897,2547.74072265625 1972.332275390625 2733.73779296875 2035.616943359375,0.925896942615509,GJ06EPD,0.6659818110619108
827,348,2285.985031843037 1590.6247591679644 2976.9170412824215 2159.6891492636305,2547.7076416015625 1981.8809814453125 2733.974609375 2045.177490234375,0,0,0
828,348,2286.0974271494274 1595.4451032810557 2979.267668535343 2161.6593465482906,2547.674560546875 1991.4296875 2734.21142578125 2054.738037109375,0.913922131061554,GJ06EPD,0.7543531231216679
829,348,2285.9888300715575 1599.1149266027649 2980.498543949824 2162.27256663401,2548.759521484375 1996.269775390625 2737.186767578125 2060.397216796875,0,0,0
830,348,2285.880232993688 1602.784749924474 2981.7294193643056 2162.88578671973,2549.844482421875 2001.10986328125 2740.162109375 2066.056396484375,0.9382851719856262,LJ06EPD,0.13409143592401707
831,348,2288.653704550223 1608.6743624334258 2985.297775782043 2164.1707407001495,2550.284423828125 2010.542236328125 2741.266357421875 2076.74609375,0.9272892475128174,GJ06EPD,0.4012569434418477
832,348,2289.953764830382 1613.2842130331721 2986.9917967666834 2164.0464428173286,2551.254638671875 2015.652587890625 2741.2275390625 2081.98583984375,0.93038409948349,GJ06EPD,0.5940303884548405
